0.100095	9.3138	-5.63311	5e-07
0.100098	9.31379	-5.63313	5e-07
0.100099	9.31378	-5.63317	0
0.100102	9.31377	-5.63319	5e-07
0.100104	9.31375	-5.63323	5e-07
0.100107	9.31374	-5.63325	5e-07
0.100108	9.31372	-5.63329	5e-07
0.100111	9.31372	-5.63331	5e-07
0.100113	9.3137	-5.63335	5e-07
0.100116	9.31369	-5.63336	5e-07
0.100117	9.31367	-5.6334	5e-07
0.100121	9.31366	-5.63342	5e-07
0.100122	9.31365	-5.63346	5e-07
0.100125	9.31364	-5.63348	5e-07
0.100127	9.31362	-5.63352	5e-07
0.10013	9.31361	-5.63354	5e-07
0.100131	9.3136	-5.63358	0
0.100134	9.31359	-5.6336	0
0.100136	9.31357	-5.63364	5e-07
0.100139	9.31356	-5.63365	5e-07
0.10014	9.31354	-5.63369	5e-07
0.100143	9.31354	-5.63371	5e-07
0.100145	9.31352	-5.63375	5e-07
0.100148	9.31351	-5.63377	0
0.10015	9.31349	-5.63381	0
0.100153	9.31348	-5.63383	0
0.100154	9.31347	-5.63387	0
0.100157	9.31346	-5.63389	0
0.100159	9.31344	-5.63393	5e-07
0.100162	9.31343	-5.63394	5e-07
0.100163	9.31342	-5.63398	5e-07
0.100166	9.31341	-5.634	0
0.100168	9.31339	-5.63404	0
0.100171	9.31338	-5.63406	5e-07
0.100172	9.31336	-5.6341	5e-07
0.100175	9.31336	-5.63412	5e-07
0.100177	9.31334	-5.63416	5e-07
0.10018	9.31333	-5.63418	5e-07
0.100182	9.31331	-5.63422	0
0.100185	9.3133	-5.63423	5e-07
0.100186	9.31329	-5.63427	0
0.100189	9.31328	-5.63429	0
0.100191	9.31326	-5.63433	5e-07
0.100194	9.31325	-5.63435	5e-07
0.100195	9.31323	-5.63439	0
0.100198	9.31323	-5.63441	0
0.1002	9.31321	-5.63445	5e-07
0.100203	9.3132	-5.63447	0
0.100204	9.31318	-5.63451	5e-07
0.100208	9.31317	-5.63452	5e-07
0.100209	9.31316	-5.63456	0
0.100212	9.31315	-5.63458	0
0.100214	9.31313	-5.63462	5e-07
0.100217	9.31312	-5.63464	5e-07
0.100218	9.31311	-5.63468	5e-07
0.100221	9.3131	-5.6347	5e-07
0.100223	9.31308	-5.63474	5e-07
0.100226	9.31307	-5.63476	5e-07
0.100227	9.31305	-5.6348	0
0.10023	9.31305	-5.63481	0
0.100232	9.31303	-5.63485	5e-07
0.100235	9.31302	-5.63487	6e-07
0.100237	9.313	-5.63491	5e-07
0.10024	9.31299	-5.63493	6e-07
0.100241	9.31298	-5.63497	5e-07
0.100244	9.31297	-5.63499	0
0.100246	9.31295	-5.63503	0
0.100249	9.31294	-5.63505	6e-07
0.10025	9.31293	-5.63509	0
0.100253	9.31292	-5.6351	6e-07
0.100255	9.3129	-5.63514	0
0.100258	9.31289	-5.63516	6e-07
0.100259	9.31287	-5.6352	5e-07
0.100262	9.31286	-5.63522	6e-07
0.100264	9.31285	-5.63526	5e-07
0.100267	9.31284	-5.63528	6e-07
0.100269	9.31282	-5.63532	5e-07
0.100272	9.31281	-5.63534	6e-07
0.100273	9.3128	-5.63537	5e-07
0.100276	9.31279	-5.63539	0
0.100278	9.31277	-5.63543	6e-07
0.100281	9.31276	-5.63545	0
0.100282	9.31274	-5.63549	0
0.100285	9.31274	-5.63551	5e-07
0.100287	9.31272	-5.63555	6e-07
0.10029	9.31271	-5.63557	5e-07
0.100291	9.31269	-5.63561	5e-07
0.100294	9.31268	-5.63563	6e-07
0.100296	9.31267	-5.63566	0
0.100299	9.31266	-5.63568	5e-07
0.100301	9.31264	-5.63572	5e-07
0.100304	9.31263	-5.63574	5e-07
0.100305	9.31262	-5.63578	5e-07
0.100308	9.31261	-5.6358	5e-07
0.10031	9.31259	-5.63584	5e-07
0.100313	9.31258	-5.63586	5e-07
0.100314	9.31256	-5.6359	5e-07
0.100317	9.31256	-5.63592	5e-07
0.100319	9.31254	-5.63595	0
0.100322	9.31253	-5.63597	0
0.100323	9.31251	-5.63601	5e-07
0.100327	9.3125	-5.63603	5e-07
0.100328	9.31249	-5.63607	5e-07
0.100331	9.31248	-5.63609	5e-07
0.100333	9.31246	-5.63613	5e-07
0.100336	9.31245	-5.63615	0
0.100337	9.31243	-5.63619	0
0.10034	9.31243	-5.6362	0
0.100342	9.31241	-5.63624	0
0.100345	9.3124	-5.63626	5e-07
0.100346	9.31238	-5.6363	0
0.100349	9.31237	-5.63632	0
0.100351	9.31236	-5.63636	5e-07
0.100354	9.31235	-5.63638	5e-07
0.100356	9.31233	-5.63642	6e-07
0.100359	9.31232	-5.63644	0
0.10036	9.31231	-5.63648	0
0.100363	9.3123	-5.63649	5e-07
0.100365	9.31228	-5.63653	5e-07
0.100368	9.31227	-5.63655	5e-07
0.100369	9.31225	-5.63659	0
0.100372	9.31225	-5.63661	5e-07
0.100374	9.31223	-5.63665	5e-07
0.100377	9.31222	-5.63667	5e-07
0.100378	9.3122	-5.63671	6e-07
0.100381	9.31219	-5.63673	0
0.100383	9.31218	-5.63676	6e-07
0.100386	9.31217	-5.63678	5e-07
0.100388	9.31215	-5.63682	6e-07
0.100391	9.31214	-5.63684	5e-07
0.100392	9.31212	-5.63688	0
0.100395	9.31212	-5.6369	0
0.100397	9.3121	-5.63694	5e-07
0.1004	9.31209	-5.63696	5e-07
0.100401	9.31207	-5.637	5e-07
0.100404	9.31206	-5.63702	6e-07
0.100406	9.31205	-5.63705	5e-07
0.100409	9.31204	-5.63707	0
0.10041	9.31202	-5.63711	0
0.100414	9.31201	-5.63713	0
0.100415	9.312	-5.63717	5e-07
0.100418	9.31199	-5.63719	5e-07
0.10042	9.31197	-5.63723	5e-07
0.100423	9.31196	-5.63725	0
0.100424	9.31194	-5.63729	5e-07
0.100427	9.31194	-5.6373	5e-07
0.100429	9.31192	-5.63734	0
0.100432	9.31191	-5.63736	5e-07
0.100433	9.31189	-5.6374	5e-07
0.100436	9.31188	-5.63742	5e-07
0.100438	9.31187	-5.63746	5e-07
0.100441	9.31186	-5.63748	0
0.100443	9.31184	-5.63752	0
0.100446	9.31183	-5.63754	5e-07
0.100447	9.31182	-5.63757	5e-07
0.10045	9.31181	-5.63759	5e-07
0.100452	9.31179	-5.63763	5e-07
0.100455	9.31178	-5.63765	5e-07
0.100456	9.31176	-5.63769	5e-07
0.100459	9.31175	-5.63771	5e-07
0.100461	9.31174	-5.63775	5e-07
0.100464	9.31173	-5.63777	5e-07
0.100465	9.31171	-5.63781	5e-07
0.100468	9.3117	-5.63783	5e-07
0.10047	9.31169	-5.63786	5e-07
0.100473	9.31168	-5.63788	5e-07
0.100475	9.31166	-5.63792	5e-07
0.100478	9.31165	-5.63794	0
0.100479	9.31163	-5.63798	0
0.100482	9.31163	-5.638	6e-07
0.100484	9.31161	-5.63804	0
0.100487	9.3116	-5.63806	0
0.100488	9.31158	-5.6381	5e-07
0.100491	9.31157	-5.63811	5e-07
0.100493	9.31156	-5.63815	5e-07
0.100496	9.31155	-5.63817	5e-07
0.100497	9.31153	-5.63821	5e-07
0.1005	9.31152	-5.63823	0
0.100502	9.31151	-5.63827	0
0.100505	9.3115	-5.63829	0
0.100507	9.31148	-5.63833	5e-07
0.10051	9.31147	-5.63835	5e-07
0.100511	9.31145	-5.63838	0
0.100514	9.31145	-5.6384	9.2e-06
0.100516	9.31143	-5.63844	5e-07
0.100519	9.31142	-5.63846	6e-07
0.10052	9.3114	-5.6385	5e-07
0.100523	9.31139	-5.63852	6e-07
0.100525	9.31138	-5.63856	5e-07
0.100528	9.31137	-5.63858	6e-07
0.100529	9.31135	-5.63862	0
0.100533	9.31134	-5.63864	0
0.100534	9.31132	-5.63867	0
0.100537	9.31132	-5.63869	0
0.100539	9.3113	-5.63873	5e-07
0.100542	9.31129	-5.63875	5e-07
0.100543	9.31127	-5.63879	5e-07
0.100546	9.31126	-5.63881	0
0.100548	9.31125	-5.63885	5e-07
0.100551	9.31124	-5.63887	6e-07
0.100552	9.31122	-5.6389	0
0.100555	9.31121	-5.63892	0
0.100557	9.3112	-5.63896	5e-07
0.10056	9.31119	-5.63898	5e-07
0.100562	9.31117	-5.63902	5e-07
0.100565	9.31116	-5.63904	5e-07
0.100566	9.31114	-5.63908	0
0.100569	9.31114	-5.6391	0
0.100571	9.31112	-5.63914	5e-07
0.100574	9.31111	-5.63916	5e-07
0.100575	9.31109	-5.63919	5e-07
0.100578	9.31108	-5.63921	5e-07
0.10058	9.31107	-5.63925	0
0.100583	9.31106	-5.63927	0
0.100584	9.31104	-5.63931	5e-07
0.100587	9.31103	-5.63933	5e-07
0.100589	9.31101	-5.63937	0
0.100592	9.31101	-5.63939	5e-07
0.100594	9.31099	-5.63942	5e-07
0.100597	9.31098	-5.63944	0
0.100598	9.31096	-5.63948	0
0.100601	9.31095	-5.6395	6e-07
0.100603	9.31094	-5.63954	5e-07
0.100606	9.31093	-5.63956	5e-07
0.100607	9.31091	-5.6396	5e-07
0.10061	9.3109	-5.63962	5e-07
0.100612	9.31089	-5.63966	0
0.100615	9.31088	-5.63968	0
0.100616	9.31086	-5.63971	5e-07
0.10062	9.31085	-5.63973	0
0.100621	9.31083	-5.63977	0
0.100624	9.31083	-5.63979	5e-07
0.100626	9.31081	-5.63983	5e-07
0.100629	9.3108	-5.63985	5e-07
0.10063	9.31078	-5.63989	0
0.100633	9.31077	-5.63991	0
0.100635	9.31076	-5.63994	0
0.100638	9.31075	-5.63996	0
0.100639	9.31073	-5.64	5e-07
0.100642	9.31072	-5.64002	0
0.100644	9.3107	-5.64006	5e-07
0.100647	9.3107	-5.64008	5e-07
0.100648	9.31068	-5.64012	5e-07
0.100652	9.31067	-5.64014	5e-07
0.100653	9.31065	-5.64018	5e-07
0.100656	9.31064	-5.6402	5e-07
0.100658	9.31063	-5.64023	0
0.100661	9.31062	-5.64025	0
0.100662	9.3106	-5.64029	0
0.100665	9.31059	-5.64031	0
0.100667	9.31058	-5.64035	5e-07
0.10067	9.31057	-5.64037	5e-07
0.100671	9.31055	-5.64041	0
0.100674	9.31054	-5.64043	5e-07
0.100676	9.31052	-5.64046	6e-07
0.100679	9.31052	-5.64048	5e-07
0.100681	9.3105	-5.64052	6e-07
0.100684	9.31049	-5.64054	0
0.100685	9.31047	-5.64058	0
0.100688	9.31046	-5.6406	0
0.10069	9.31045	-5.64064	0
0.100693	9.31044	-5.64066	0
0.100694	9.31042	-5.6407	0
0.100697	9.31041	-5.64071	5e-07
0.100699	9.31039	-5.64075	5e-07
0.100702	9.31039	-5.64077	5e-07
0.100703	9.31037	-5.64081	5e-07
0.100706	9.31036	-5.64083	5e-07
0.100708	9.31034	-5.64087	0
0.100711	9.31033	-5.64089	0
0.100713	9.31032	-5.64093	0
0.100716	9.31031	-5.64095	0
0.100717	9.31029	-5.64098	5e-07
0.10072	9.31028	-5.641	6e-07
0.100722	9.31027	-5.64104	5e-07
0.100725	9.31026	-5.64106	6e-07
0.100726	9.31024	-5.6411	5e-07
0.100729	9.31023	-5.64112	6e-07
0.100731	9.31021	-5.64116	5e-07
0.100734	9.31021	-5.64118	6e-07
0.100735	9.31019	-5.64122	1.08e-05
0.100739	9.31018	-5.64123	5e-07
0.10074	9.31016	-5.64127	0
0.100743	9.31015	-5.64129	0
0.100745	9.31014	-5.64133	5e-07
0.100748	9.31013	-5.64135	5e-07
0.100749	9.31011	-5.64139	5e-07
0.100752	9.3101	-5.64141	0
0.100754	9.31008	-5.64145	0
0.100757	9.31008	-5.64147	5e-07
0.100758	9.31006	-5.6415	5e-07
0.100761	9.31005	-5.64152	5e-07
0.100763	9.31003	-5.64156	5e-07
0.100766	9.31002	-5.64158	5e-07
0.100768	9.31001	-5.64162	5e-07
0.100771	9.31	-5.64164	5e-07
0.100772	9.30998	-5.64168	5e-07
0.100775	9.30997	-5.6417	0
0.100777	9.30996	-5.64173	0
0.10078	9.30995	-5.64175	5e-07
0.100781	9.30993	-5.64179	5e-07
0.100784	9.30992	-5.64181	5e-07
0.100786	9.3099	-5.64185	0
0.100789	9.3099	-5.64187	0
0.10079	9.30988	-5.64191	5e-07
0.100793	9.30987	-5.64193	6e-07
0.100795	9.30985	-5.64197	5e-07
0.100798	9.30984	-5.64198	0
0.1008	9.30983	-5.64202	0
0.100803	9.30982	-5.64204	0
0.100804	9.3098	-5.64208	0
0.100807	9.30979	-5.6421	6e-07
0.100809	9.30977	-5.64214	5e-07
0.100812	9.30977	-5.64216	6e-07
0.100813	9.30975	-5.6422	5e-07
0.100816	9.30974	-5.64222	6e-07
0.100818	9.30972	-5.64225	5e-07
0.100821	9.30971	-5.64227	6e-07
0.100822	9.3097	-5.64231	0
0.100826	9.30969	-5.64233	5e-07
0.100827	9.30967	-5.64237	5e-07
0.10083	9.30966	-5.64239	5e-07
0.100832	9.30965	-5.64243	0
0.100835	9.30964	-5.64245	0
0.100836	9.30962	-5.64248	5e-07
0.100839	9.30961	-5.6425	5e-07
0.100841	9.30959	-5.64254	0
0.100844	9.30959	-5.64256	0
0.100845	9.30957	-5.6426	5e-07
0.100848	9.30956	-5.64262	0
0.10085	9.30954	-5.64266	0
0.100853	9.30953	-5.64268	0
0.100854	9.30952	-5.64272	0
0.100858	9.30951	-5.64273	5e-07
0.100859	9.30949	-5.64277	5e-07
0.100862	9.30948	-5.64279	5e-07
0.100864	9.30946	-5.64283	5e-07
0.100867	9.30946	-5.64285	5e-07
0.100868	9.30944	-5.64289	6e-07
0.100871	9.30943	-5.64291	0
0.100873	9.30941	-5.64295	0
0.100876	9.3094	-5.64296	0
0.100877	9.30939	-5.643	5e-07
0.10088	9.30938	-5.64302	5e-07
0.100882	9.30936	-5.64306	0
0.100885	9.30935	-5.64308	0
0.100887	9.30934	-5.64312	5e-07
0.10089	9.30933	-5.64314	5e-07
0.100891	9.30931	-5.64318	5e-07
0.100894	9.3093	-5.6432	5e-07
0.100896	9.30928	-5.64323	0
0.100899	9.30928	-5.64325	5e-07
0.1009	9.30926	-5.64329	5e-07
0.100903	9.30925	-5.64331	5e-07
0.100905	9.30923	-5.64335	5e-07
0.100908	9.30922	-5.64337	5e-07
0.100909	9.30921	-5.64341	5e-07
0.100912	9.3092	-5.64343	0
0.100914	9.30918	-5.64346	0
0.100917	9.30917	-5.64348	5e-07
0.100919	9.30915	-5.64352	6e-07
0.100922	9.30915	-5.64354	5e-07
0.100923	9.30913	-5.64358	6e-07
0.100926	9.30912	-5.6436	5e-07
0.100928	9.3091	-5.64364	5e-07
0.100931	9.30909	-5.64366	0
0.100932	9.30908	-5.64369	0
0.100935	9.30907	-5.64371	0
0.100937	9.30905	-5.64375	6e-07
0.10094	9.30904	-5.64377	5e-07
0.100941	9.30903	-5.64381	6e-07
0.100945	9.30902	-5.64383	5e-07
0.100946	9.309	-5.64387	6e-07
0.100949	9.30899	-5.64389	0
0.100951	9.30897	-5.64393	0
0.100954	9.30897	-5.64394	5e-07
0.100955	9.30895	-5.64398	5e-07
0.100958	9.30894	-5.644	6e-07
0.10096	9.30892	-5.64404	0
0.100963	9.30891	-5.64406	0
0.100964	9.3089	-5.6441	5e-07
0.100967	9.30889	-5.64412	5e-07
0.100969	9.30887	-5.64416	5e-07
0.100972	9.30886	-5.64417	5e-07
0.100974	9.30884	-5.64421	0
0.100977	9.30884	-5.64423	0
0.100978	9.30882	-5.64427	5e-07
0.100981	9.30881	-5.64429	5e-07
0.100983	9.30879	-5.64433	0
0.100986	9.30878	-5.64435	0
0.100987	9.30877	-5.64439	5e-07
0.10099	9.30876	-5.64441	0
0.100992	9.30874	-5.64444	0
0.100995	9.30873	-5.64446	6e-07
0.100996	9.30872	-5.6445	0
0.100999	9.30871	-5.64452	0
0.101001	9.30869	-5.64456	5e-07
0.101004	9.30868	-5.64458	5e-07
0.101006	9.30866	-5.64462	5e-07
0.101009	9.30865	-5.64464	5e-07
0.10101	9.30864	-5.64467	0
0.101013	9.30863	-5.64469	6e-07
0.101015	9.30861	-5.64473	5e-07
0.101018	9.3086	-5.64475	5e-07
0.101019	9.30859	-5.64479	5e-07
0.101022	9.30858	-5.64481	5e-07
0.101024	9.30856	-5.64485	5e-07
0.101027	9.30855	-5.64487	5e-07
0.101028	9.30853	-5.6449	5e-07
0.101031	9.30853	-5.64492	5e-07
0.101033	9.30851	-5.64496	0
0.101036	9.3085	-5.64498	5e-07
0.101038	9.30848	-5.64502	5e-07
0.101041	9.30847	-5.64504	0
0.101042	9.30846	-5.64508	6e-07
0.101045	9.30845	-5.6451	5e-07
0.101047	9.30843	-5.64513	0
0.10105	9.30842	-5.64515	0
0.101051	9.30841	-5.64519	0
0.101054	9.3084	-5.64521	5e-07
0.101056	9.30838	-5.64525	5e-07
0.101059	9.30837	-5.64527	5e-07
0.10106	9.30835	-5.64531	0
0.101064	9.30834	-5.64533	0
0.101065	9.30833	-5.64536	0
0.101068	9.30832	-5.64538	0
0.10107	9.3083	-5.64542	0
0.101073	9.30829	-5.64544	5e-07
0.101074	9.30828	-5.64548	6e-07
0.101077	9.30827	-5.6455	0
0.101079	9.30825	-5.64554	0
0.101082	9.30824	-5.64556	0
0.101083	9.30822	-5.6456	5e-07
0.101086	9.30822	-5.64561	5e-07
0.101088	9.3082	-5.64565	5e-07
0.101091	9.30819	-5.64567	5e-07
0.101093	9.30817	-5.64571	0
0.101096	9.30816	-5.64573	0
0.101097	9.30815	-5.64577	0
0.1011	9.30814	-5.64579	5e-07
0.101102	9.30812	-5.64583	5e-07
0.101105	9.30811	-5.64584	0
0.101106	9.30809	-5.64588	5e-07
0.101109	9.30809	-5.6459	5e-07
0.101111	9.30807	-5.64594	5e-07
0.101114	9.30806	-5.64596	6e-07
0.101115	9.30804	-5.646	0
0.101118	9.30803	-5.64602	0
0.10112	9.30802	-5.64606	0
0.101123	9.30801	-5.64607	5e-07
0.101125	9.30799	-5.64611	1e-06
0.101128	9.30798	-5.64613	5e-07
0.101129	9.30797	-5.64617	5e-07
0.101132	9.30796	-5.64619	5e-07
0.101134	9.30794	-5.64623	5e-07
0.101137	9.30793	-5.64625	5e-07
0.101138	9.30791	-5.64629	0
0.101141	9.30791	-5.6463	0
0.101143	9.30789	-5.64634	0
0.101146	9.30788	-5.64636	5e-07
0.101147	9.30786	-5.6464	0
0.101151	9.30785	-5.64642	5e-07
0.101152	9.30784	-5.64646	0
0.101155	9.30783	-5.64648	0
0.101157	9.30781	-5.64652	5e-07
0.10116	9.3078	-5.64653	0
0.101161	9.30778	-5.64657	5e-07
0.101164	9.30778	-5.64659	5e-07
0.101166	9.30776	-5.64663	0
0.101169	9.30775	-5.64665	0
0.10117	9.30773	-5.64669	5e-07
0.101173	9.30772	-5.64671	6e-07
0.101175	9.30771	-5.64675	5e-07
0.101178	9.3077	-5.64676	6e-07
0.10118	9.30768	-5.6468	5e-07
0.101183	9.30767	-5.64682	6e-07
0.101184	9.30766	-5.64686	5e-07
0.101187	9.30765	-5.64688	0
0.101189	9.30763	-5.64692	5e-07
0.101192	9.30762	-5.64694	5e-07
0.101193	9.3076	-5.64698	0
0.101196	9.30759	-5.64699	0
0.101198	9.30758	-5.64703	5e-07
0.101201	9.30757	-5.64705	5e-07
0.101202	9.30755	-5.64709	0
0.101205	9.30754	-5.64711	0
0.101207	9.30753	-5.64715	0
0.10121	9.30752	-5.64717	5e-07
0.101212	9.3075	-5.64721	0
0.101215	9.30749	-5.64722	0
0.101216	9.30747	-5.64726	5e-07
0.101219	9.30747	-5.64728	5e-07
0.101221	9.30745	-5.64732	5e-07
0.101224	9.30744	-5.64734	5e-07
0.101225	9.30742	-5.64738	5e-07
0.101228	9.30741	-5.6474	0
0.10123	9.3074	-5.64744	5e-07
0.101233	9.30739	-5.64745	5e-07
0.101234	9.30737	-5.64749	5e-07
0.101237	9.30736	-5.64751	5e-07
0.101239	9.30734	-5.64755	0
0.101242	9.30734	-5.64757	0
0.101244	9.30732	-5.64761	5e-07
0.101247	9.30731	-5.64763	5e-07
0.101248	9.30729	-5.64767	5e-07
0.101251	9.30728	-5.64768	5e-07
0.101253	9.30727	-5.64772	5e-07
0.101256	9.30726	-5.64774	5e-07
0.101257	9.30724	-5.64778	5e-07
0.10126	9.30723	-5.6478	5e-07
0.101262	9.30722	-5.64784	5e-07
0.101265	9.30721	-5.64786	5e-07
0.101266	9.30719	-5.6479	0
0.10127	9.30718	-5.64791	0
0.101271	9.30716	-5.64795	5e-07
0.101274	9.30716	-5.64797	5e-07
0.101276	9.30714	-5.64801	0
0.101279	9.30713	-5.64803	0
0.10128	9.30711	-5.64807	5e-07
0.101283	9.3071	-5.64809	6e-07
0.101285	9.30709	-5.64813	0
0.101288	9.30708	-5.64814	0
0.101289	9.30706	-5.64818	5e-07
0.101292	9.30705	-5.6482	5e-07
0.101294	9.30703	-5.64824	0
0.101297	9.30703	-5.64826	5e-07
0.101299	9.30701	-5.6483	5e-07
0.101302	9.307	-5.64832	5e-07
0.101303	9.30698	-5.64835	5e-07
0.101306	9.30697	-5.64837	5e-07
0.101308	9.30696	-5.64841	0
0.101311	9.30695	-5.64843	5e-07
0.101312	9.30693	-5.64847	5e-07
0.101315	9.30692	-5.64849	0
0.101317	9.30691	-5.64853	0
0.10132	9.3069	-5.64855	5e-07
0.101321	9.30688	-5.64858	0
0.101324	9.30687	-5.6486	0
0.101326	9.30685	-5.64864	5e-07
0.101329	9.30684	-5.64866	0
0.101331	9.30683	-5.6487	0
0.101334	9.30682	-5.64872	5e-07
0.101335	9.3068	-5.64876	0
0.101338	9.30679	-5.64878	0
0.10134	9.30678	-5.64881	5e-07
0.101343	9.30677	-5.64883	0
0.101344	9.30675	-5.64887	0
0.101347	9.30674	-5.64889	5e-07
0.101349	9.30672	-5.64893	5e-07
0.101352	9.30672	-5.64895	0
0.101353	9.3067	-5.64899	0
0.101357	9.30669	-5.64901	5e-07
0.101358	9.30667	-5.64904	5e-07
0.101361	9.30666	-5.64906	0
0.101363	9.30665	-5.6491	0
0.101366	9.30664	-5.64912	5e-07
0.101367	9.30662	-5.64916	5e-07
0.10137	9.30661	-5.64918	0
0.101372	9.30659	-5.64922	0
0.101375	9.30659	-5.64924	0
0.101376	9.30657	-5.64927	5e-07
0.101379	9.30656	-5.64929	5e-07
0.101381	9.30654	-5.64933	0
0.101384	9.30653	-5.64935	0
0.101385	9.30652	-5.64939	0
0.101389	9.30651	-5.64941	5e-07
0.10139	9.30649	-5.64945	5e-07
0.101393	9.30648	-5.64947	5e-07
0.101395	9.30647	-5.6495	0
0.101398	9.30646	-5.64952	0
0.101399	9.30644	-5.64956	0
0.101402	9.30643	-5.64958	0
0.101404	9.30641	-5.64962	0
0.101407	9.30641	-5.64964	0
0.101408	9.30639	-5.64968	5e-07
0.101411	9.30638	-5.64969	5e-07
0.101413	9.30636	-5.64973	0
0.101416	9.30635	-5.64975	0
0.101418	9.30634	-5.64979	5e-07
0.101421	9.30633	-5.64981	6e-07
0.101422	9.30631	-5.64985	0
0.101425	9.3063	-5.64987	0
0.101427	9.30628	-5.64991	5e-07
0.10143	9.30628	-5.64992	0
0.101431	9.30626	-5.64996	5e-07
0.101434	9.30625	-5.64998	5e-07
0.101436	9.30623	-5.65002	0
0.101439	9.30622	-5.65004	0
0.10144	9.30621	-5.65008	5e-07
0.101443	9.3062	-5.6501	0
0.101445	9.30618	-5.65013	0
0.101448	9.30617	-5.65015	5e-07
0.10145	9.30615	-5.65019	6e-07
0.101453	9.30615	-5.65021	5e-07
0.101454	9.30613	-5.65025	0
0.101457	9.30612	-5.65027	0
0.101459	9.3061	-5.65031	5e-07
0.101462	9.30609	-5.65033	5e-07
0.101463	9.30608	-5.65036	0
0.101466	9.30607	-5.65038	0
0.101468	9.30605	-5.65042	5e-07
0.101471	9.30604	-5.65044	0
0.101472	9.30603	-5.65048	0
0.101476	9.30602	-5.6505	0
0.101477	9.306	-5.65054	5e-07
0.10148	9.30599	-5.65056	0
0.101482	9.30597	-5.65059	5e-07
0.101485	9.30597	-5.65061	0
0.101486	9.30595	-5.65065	0
0.101489	9.30594	-5.65067	6e-07
0.101491	9.30592	-5.65071	5e-07
0.101494	9.30591	-5.65073	6e-07
0.101495	9.3059	-5.65077	5e-07
0.101498	9.30589	-5.65078	5e-07
0.1015	9.30587	-5.65082	5e-07
0.101503	9.30586	-5.65084	5e-07
0.101505	9.30584	-5.65088	0
0.101508	9.30584	-5.6509	0
0.101509	9.30582	-5.65094	6e-07
0.101512	9.30581	-5.65096	5e-07
0.101514	9.30579	-5.651	0
0.101517	9.30578	-5.65101	0
0.101518	9.30577	-5.65105	5e-07
0.101521	9.30576	-5.65107	0
0.101523	9.30574	-5.65111	5e-07
0.101526	9.30573	-5.65113	0
0.101527	9.30572	-5.65117	5e-07
0.10153	9.30571	-5.65119	5e-07
0.101532	9.30569	-5.65122	6e-07
0.101535	9.30568	-5.65124	0
0.101537	9.30566	-5.65128	0
0.10154	9.30565	-5.6513	0
0.101541	9.30564	-5.65134	0
0.101544	9.30563	-5.65136	5e-07
0.101546	9.30561	-5.6514	5e-07
0.101549	9.3056	-5.65142	5e-07
0.10155	9.30559	-5.65145	5e-07
0.101553	9.30558	-5.65147	5e-07
0.101555	9.30556	-5.65151	0
0.101558	9.30555	-5.65153	6e-07
0.101559	9.30553	-5.65157	5e-07
0.101563	9.30553	-5.65159	5e-07
0.101564	9.30551	-5.65163	5e-07
0.101567	9.3055	-5.65164	5e-07
0.101569	9.30548	-5.65168	5e-07
0.101572	9.30547	-5.6517	5e-07
0.101573	9.30546	-5.65174	5e-07
0.101576	9.30545	-5.65176	5e-07
